2019-05-27 19:30:04.128  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'taskSchedulerBuilder' of type [org.springframework.boot.task.TaskSchedulerBuilder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:04.129  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.boot.autoconfigure.validation.ValidationAutoConfiguration' of type [org.springframework.boot.autoconfigure.validation.ValidationAutoConfiguration$$EnhancerBySpringCGLIB$$94630326] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:04.144  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.boot.autoconfigure.web.client.RestTemplateAutoConfiguration' of type [org.springframework.boot.autoconfigure.web.client.RestTemplateAutoConfiguration$$EnhancerBySpringCGLIB$$be796c1d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:04.151  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'restTemplateBuilder' of type [org.springframework.boot.web.client.RestTemplateBuilder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:04.298  INFO 12435 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'ServiceFactoryBean#io.sofastack.service.facade.HelloService' of type [com.alipay.sofa.runtime.spring.factory.ServiceFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:30:04.656  INFO 12435 --- [main] i.s.s.provider.KcProviderApplication     : Started KcProviderApplication in 2.86 seconds (JVM running for 4.371)
2019-05-27 19:32:05.325  INFO 12479 --- [main] i.s.s.provider.KcProviderApplication     : Starting KcProviderApplication on guoleisgldeMacBook-Pro-2.local with PID 12479 (/Users/guolei.sgl/meetup/kc-sofastack-demo/sofastack-kubecon-service-provider/target/classes started by guolei.sgl in /Users/guolei.sgl/meetup/kc-sofastack-demo)
2019-05-27 19:32:05.326  INFO 12479 --- [main] i.s.s.provider.KcProviderApplication     : No active profile set, falling back to default profiles: default
2019-05-27 19:32:06.009  INFO 12479 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'com.alipay.sofa.runtime.spring.configuration.SofaRuntimeAutoConfiguration' of type [com.alipay.sofa.runtime.spring.configuration.SofaRuntimeAutoConfiguration$$EnhancerBySpringCGLIB$$9b0c26ff] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:32:06.028  INFO 12479 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'kcProviderApplication' of type [io.sofastack.service.provider.KcProviderApplication$$EnhancerBySpringCGLIB$$96f18f5e] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:32:06.029  INFO 12479 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'helloServiceImpl' of type [io.sofastack.service.provider.impl.HelloServiceImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-05-27 19:32:06.035  INFO 12479 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration' of type [org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration$$EnhancerBySpringCGLIB$$43af498a] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
